problem,candidate_vertex_graph1,revealed_vertex_graph2,baseline_h0_accuracy,baseline_final_unseeded_accuracy,outcome_h0_accuracy,outcome_final_unseeded_accuracy,outcome_final_all_accuracy,outcome_accuracy_improvement,outcome_success,sgm_runtime_seconds,sgm_n_iter,sgm_converged,sgm_objective_score
sparse_er,99,83,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.6597938144329897,0.67,0.3276020336110719,False,0.28694312495645136,30,False,1062.0
sparse_er,100,49,0.0684931506849315,0.3321917808219178,0.048109965635738834,0.07903780068728522,0.10666666666666667,-0.2531539801346326,False,0.24153229198418558,25,True,802.0
sparse_er,101,97,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.9037800687285223,0.9066666666666666,0.5715882879066045,True,0.29991312499623746,30,False,1408.0
sparse_er,102,176,0.0684931506849315,0.3321917808219178,0.07903780068728522,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.20470045797992498,19,True,1560.0
sparse_er,103,89,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.13745704467353953,0.16333333333333333,-0.19473473614837827,False,0.2431186669273302,25,True,808.0
sparse_er,104,43,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.14515150000806898,15,True,1560.0
sparse_er,105,167,0.0684931506849315,0.3321917808219178,0.048109965635738834,0.09621993127147767,0.12333333333333334,-0.23597184955044015,False,0.2864576670108363,30,False,812.0
sparse_er,106,148,0.0684931506849315,0.3321917808219178,0.06529209621993128,1.0,1.0,0.6678082191780822,True,0.221541834063828,23,True,1560.0
sparse_er,107,77,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.13058419243986255,0.15666666666666668,-0.20160758838205525,False,0.23366612498648465,24,True,830.0
sparse_er,108,36,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.19494399998802692,20,True,1560.0
sparse_er,109,21,0.0684931506849315,0.3321917808219178,0.08247422680412371,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.17622083402238786,18,True,1560.0
sparse_er,110,277,0.0684931506849315,0.3321917808219178,0.06529209621993128,1.0,1.0,0.6678082191780822,True,0.2149462909437716,22,True,1560.0
sparse_er,111,61,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.23367697594501718,0.25666666666666665,-0.09851480487690062,False,0.2863596660317853,30,False,866.0
sparse_er,112,210,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.09621993127147767,0.12333333333333334,-0.23597184955044015,False,0.26997775002382696,28,True,788.0
sparse_er,113,40,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.29553264604810997,0.31666666666666665,-0.03665913477380783,False,0.28835833293851465,30,False,872.0
sparse_er,114,58,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.25773195876288657,0.28,-0.07445982205903123,False,0.2943804160458967,30,False,858.0
sparse_er,115,257,0.0684931506849315,0.3321917808219178,0.044673539518900345,0.12371134020618557,0.15,-0.20848044061573223,False,0.2927423750516027,30,False,804.0
sparse_er,116,243,0.0684931506849315,0.3321917808219178,0.044673539518900345,0.16838487972508592,0.19333333333333333,-0.16380690109683188,False,0.2191265420988202,22,True,812.0
sparse_er,117,102,0.0684931506849315,0.3321917808219178,0.07216494845360824,0.5189003436426117,0.5333333333333333,0.18670856282069392,False,0.2906296249711886,30,False,998.0
sparse_er,118,188,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.5738831615120275,0.5866666666666667,0.24169138069010965,False,0.28888050001114607,30,False,1006.0
sparse_er,119,18,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.17869415807560138,0.20333333333333334,-0.15349762274631643,False,0.2925143330357969,30,False,818.0
sparse_er,120,88,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.18556701030927836,0.21,-0.14662477051263945,False,0.28950370801612735,30,True,858.0
sparse_er,121,193,0.0684931506849315,0.3321917808219178,0.05154639175257732,0.15120274914089346,0.17666666666666667,-0.18098903168102434,False,0.2881980000529438,30,True,842.0
sparse_er,122,259,0.0684931506849315,0.3321917808219178,0.058419243986254296,1.0,1.0,0.6678082191780822,True,0.22066462505608797,23,True,1560.0
sparse_er,123,221,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.14432989690721648,0.17,-0.18786188391470132,False,0.28732849995139986,30,False,834.0
sparse_er,124,63,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.17453954194206744,18,True,1560.0
sparse_er,126,264,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.5395189003436426,0.5533333333333333,0.20732711952172478,False,0.29024941695388407,30,False,964.0
sparse_er,127,53,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.24230233300477266,25,True,1560.0
sparse_er,128,182,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.1718213058419244,0.19666666666666666,-0.1603704749799934,False,0.29460708296392113,30,False,834.0
sparse_er,129,145,0.0684931506849315,0.3321917808219178,0.07216494845360824,0.23367697594501718,0.25666666666666665,-0.09851480487690062,False,0.28725808300077915,30,False,860.0
sparse_er,130,115,0.0684931506849315,0.3321917808219178,0.07216494845360824,1.0,1.0,0.6678082191780822,True,0.20089579198975116,21,True,1560.0
sparse_er,131,44,0.0684931506849315,0.3321917808219178,0.07903780068728522,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.1922512500314042,19,True,1560.0
sparse_er,132,296,0.0684931506849315,0.3321917808219178,0.06872852233676977,1.0,1.0,0.6678082191780822,True,0.21313933294732124,22,True,1560.0
sparse_er,133,229,0.0684931506849315,0.3321917808219178,0.06872852233676977,1.0,1.0,0.6678082191780822,True,0.22783445799723268,23,True,1560.0
sparse_er,134,162,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.14432989690721648,0.17,-0.18786188391470132,False,0.27298645803239197,28,True,828.0
sparse_er,135,154,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.12027491408934708,0.14666666666666667,-0.2119168667325707,False,0.2919980000006035,30,False,814.0
sparse_er,136,208,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.14776632302405499,0.17333333333333334,-0.18442545779786282,False,0.27797783399000764,29,True,844.0
sparse_er,137,45,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.13058419243986255,0.15666666666666668,-0.20160758838205525,False,0.21521649998612702,22,True,816.0
sparse_er,138,23,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.16494845360824742,0.19,-0.16724332721367038,False,0.2941068339860067,30,False,832.0
sparse_er,140,26,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.15943337499629706,16,True,1560.0
sparse_er,141,232,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.40893470790378006,0.4266666666666667,0.07674292708186226,False,0.28860062500461936,30,False,896.0
sparse_er,142,282,0.0684931506849315,0.3321917808219178,0.07216494845360824,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.28721850004512817,30,False,1560.0
sparse_er,143,42,0.0684931506849315,0.3321917808219178,0.05154639175257732,0.08934707903780069,0.11666666666666667,-0.2428447017841171,False,0.2604819580446929,27,True,798.0
sparse_er,144,76,0.0684931506849315,0.3321917808219178,0.0859106529209622,1.0,1.0,0.6678082191780822,True,0.20369937492068857,21,True,1560.0
sparse_er,145,255,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.3848797250859107,0.4033333333333333,0.05268794426399287,False,0.29131645802408457,30,False,900.0
sparse_er,146,75,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.2268041237113402,0.25,-0.1053876571105776,False,0.25163233291823417,26,True,856.0
sparse_er,147,25,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.10996563573883161,0.13666666666666666,-0.2222261450830862,False,0.22597154194954783,23,True,794.0
sparse_er,148,62,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.27491408934707906,0.2966666666666667,-0.05727769147483874,False,0.2907668330008164,30,False,872.0
sparse_er,149,160,0.0684931506849315,0.3321917808219178,0.07216494845360824,1.0,1.0,0.6678082191780822,True,0.2870438329409808,30,False,1560.0
sparse_er,150,292,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.5567010309278351,0.57,0.22450925010591727,False,0.28719529195223004,30,False,990.0
sparse_er,151,39,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.13745704467353953,0.16333333333333333,-0.19473473614837827,False,0.2235128750326112,23,True,828.0
sparse_er,152,19,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.1580161249730736,16,True,1560.0
sparse_er,153,85,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.41580756013745707,0.43333333333333335,0.08361577931553926,False,0.2916142500471324,30,False,924.0
sparse_er,154,272,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.20962199312714777,0.23333333333333334,-0.12256978769477003,False,0.1800532500492409,18,True,834.0
sparse_er,155,130,0.0684931506849315,0.3321917808219178,0.06872852233676977,1.0,1.0,0.6678082191780822,True,0.29581854201387614,30,False,1560.0
sparse_er,156,269,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.20618556701030927,0.23,-0.12600621381160854,False,0.27977216604631394,29,True,858.0
sparse_er,157,184,0.0684931506849315,0.3321917808219178,0.07903780068728522,0.30584192439862545,0.32666666666666666,-0.02634985642329235,False,0.23145320801995695,24,True,892.0
sparse_er,158,180,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.3333333333333333,0.35333333333333333,0.0011415525114155112,False,0.293336792034097,30,False,892.0
sparse_er,159,51,0.0684931506849315,0.3321917808219178,0.07216494845360824,1.0,1.0,0.6678082191780822,True,0.2716391660505906,26,True,1560.0
sparse_er,160,16,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.422680412371134,0.44,0.09048863154921621,False,0.28805699991062284,30,False,938.0
sparse_er,161,156,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.17869415807560138,0.20333333333333334,-0.15349762274631643,False,0.22408616705797613,23,True,818.0
sparse_er,162,201,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.12371134020618557,0.15,-0.20848044061573223,False,0.28894429199863225,30,True,818.0
sparse_er,163,286,0.0684931506849315,0.3321917808219178,0.07216494845360824,1.0,1.0,0.6678082191780822,True,0.29916458297520876,29,True,1560.0
sparse_er,164,79,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.28865979381443296,0.31,-0.04353198700748484,False,0.2884602500125766,30,False,860.0
