problem,candidate_vertex_graph1,revealed_vertex_graph2,baseline_h0_accuracy,baseline_final_unseeded_accuracy,outcome_h0_accuracy,outcome_final_unseeded_accuracy,outcome_final_all_accuracy,outcome_accuracy_improvement,outcome_success,sgm_runtime_seconds,sgm_n_iter,sgm_converged,sgm_objective_score
paper,145,94,0.08391608391608392,0.4090909090909091,0.07368421052631578,0.28421052631578947,0.32,-0.12488038277511965,False,0.2788799999980256,30,False,826.0
paper,146,295,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.3333333333333333,0.36666666666666664,-0.0757575757575758,False,0.2152371669653803,23,True,838.0
paper,147,52,0.08391608391608392,0.4090909090909091,0.08070175438596491,0.6771929824561403,0.6933333333333334,0.26810207336523123,False,0.27943804196547717,30,False,976.0
paper,148,293,0.08391608391608392,0.4090909090909091,0.10526315789473684,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.2717637079767883,30,False,1252.0
paper,149,230,0.08391608391608392,0.4090909090909091,0.09473684210526316,0.28771929824561404,0.3233333333333333,-0.12137161084529507,False,0.2794405419845134,30,False,842.0
paper,150,51,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.3087719298245614,0.3433333333333333,-0.1003189792663477,False,0.28010537498630583,30,False,830.0
paper,151,59,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9789473684210527,0.98,0.5698564593301436,True,0.23078991600777954,25,True,1252.0
paper,152,22,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.34035087719298246,0.37333333333333335,-0.06874003189792666,False,0.27880587498657405,30,False,852.0
paper,153,218,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.6421052631578947,0.66,0.23301435406698562,False,0.28082554193679243,30,False,966.0
paper,154,101,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.712280701754386,0.7266666666666667,0.30318979266347684,False,0.2843648750567809,30,False,1016.0
paper,155,192,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.968421052631579,0.97,0.5593301435406699,True,0.16863862494938076,18,True,1248.0
paper,156,160,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.9824561403508771,0.9833333333333333,0.573365231259968,True,0.24381512496620417,26,True,1252.0
paper,157,41,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.47719298245614034,0.5033333333333333,0.06810207336523122,False,0.2790025830036029,30,False,928.0
paper,158,159,0.08391608391608392,0.4090909090909091,0.08421052631578947,0.7052631578947368,0.72,0.2961722488038277,False,0.27860191697254777,30,False,1028.0
paper,159,128,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.5929824561403508,0.6133333333333333,0.18389154704944172,False,0.27746233297511935,30,False,988.0
paper,160,113,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.7508771929824561,0.7633333333333333,0.341786283891547,False,0.27820875006727874,30,False,1060.0
paper,161,89,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.7543859649122807,0.7666666666666667,0.3452950558213716,False,0.277927124989219,30,False,1028.0
paper,162,171,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.7719298245614035,0.7833333333333333,0.36283891547049435,False,0.2796657499857247,30,False,1080.0
paper,163,29,0.08391608391608392,0.4090909090909091,0.09824561403508772,0.8701754385964913,0.8766666666666667,0.46108452950558215,False,0.28536004200577736,30,False,1156.0
paper,164,282,0.08391608391608392,0.4090909090909091,0.08771929824561403,0.9789473684210527,0.98,0.5698564593301436,True,0.24852837494108826,27,True,1252.0
paper,165,9,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.277243584045209,30,False,1252.0
paper,166,234,0.08391608391608392,0.4090909090909091,0.0912280701754386,0.4456140350877193,0.47333333333333333,0.03652312599681018,False,0.2802821659715846,30,False,882.0
paper,167,177,0.08391608391608392,0.4090909090909091,0.08070175438596491,0.5508771929824562,0.5733333333333334,0.14178628389154707,False,0.27964258298743516,30,False,958.0
paper,168,126,0.08391608391608392,0.4090909090909091,0.08070175438596491,0.2771929824561403,0.31333333333333335,-0.1318979266347688,False,0.16281191702000797,17,True,826.0
paper,169,166,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9859649122807017,0.9866666666666667,0.5768740031897925,True,0.27505624992772937,30,False,1252.0
paper,170,298,0.08391608391608392,0.4090909090909091,0.10175438596491228,0.9754385964912281,0.9766666666666667,0.566347687400319,True,0.27718891703989357,30,False,1252.0
